p_id,age,gend,hisp,race,state,zip,nws_region,lat,lon,rural,home,follow,warn_hist,rand_morn,rec_morn,und_morn,resp_morn,rand_aft,rec_aft,und_aft,resp_aft,rand_eve,rec_eve,und_eve,resp_eve,wx_info1,wx_info2,wx_info3,wx_info4,wx_info5,wx_info6,wx_info7,wx_info8,income,inc_50,inc_100,inc_150,inc_200,edu
5d1123d1-db61-b339-d1ff-dde8b6086e74,43,1,0,1,Virginia,24501,Eastern Region,37.35299683,-79.15570068,1,3,3,1,3:00 AM,4,3,4,11:00 AM,4,4,4,9:00 PM,4,4,4,4,5,5,5,5,5,4,4,1,1,NA,NA,NA,4
5d112410-bba4-40b3-d1ab-c3bf1a0920f4,57,0,0,1,Virginia,23140,Eastern Region,37.51849365,-77.14859772,1,1,4,1,5:00 AM,4,4,4,1:00 PM,4,4,4,12:00 AM (midnight),4,4,4,3,3,3,3,3,3,3,3,3,NA,NA,15,NA,3
5d1123ed-1b23-2eb9-3392-8d2256d1c7f1,49,0,0,1,Kentucky,42071,Central Region,36.6098938,-88.30319977,1,4,5,1,6:00 AM,5,5,5,12:00 PM (noon),5,5,5,10:00 PM,4,4,4,2,3,5,2,1,2,4,5,1,1,NA,NA,NA,2
5d1123fb-91dd-d3c5-c199-e5faa8b81140,26,0,0,1,Florida,32810,Southern Region,28.57879639,-81.43959808,1,1,4,1,8:00 AM,NA,3,3,5:00 PM,3,3,3,6:00 PM,3,3,3,2,3,3,3,3,2,3,3,1,5,NA,NA,NA,4
5d112423-be6d-7324-631c-c35bf9b9ea28,43,0,0,2,New Jersey,8618,Eastern Region,40.21539307,-74.74669647,2,3,4,0,9:00 AM,4,3,3,4:00 PM,4,3,3,6:00 PM,4,3,3,1,1,5,3,3,4,5,4,1,3,NA,NA,NA,4
5d112420-c209-57e0-b1b8-ce7bd3cfc9be,42,1,0,1,Michigan,49058,Central Region,42.64300537,-85.29370117,2,1,4,1,3:00 AM,4,5,4,1:00 PM,3,3,3,12:00 AM (midnight),4,5,4,4,4,4,4,3,3,4,5,2,NA,6,NA,NA,2
5d112430-fdff-bd30-19c6-e2771d3acba7,49,0,0,1,Arkansas,72347,Southern Region,32.86659241,-96.99269867,3,1,5,1,4:00 AM,2,5,5,4:00 PM,5,5,5,6:00 PM,5,5,5,5,5,4,5,1,5,5,5,1,2,NA,NA,NA,4
5d11240a-daaf-e775-1c2c-1b4a1d205b60,41,0,0,1,Louisiana,71292,Southern Region,32.5316925,-92.17680359,2,1,5,1,3:00 AM,2,3,4,10:00 AM,5,5,5,11:00 PM,4,4,4,3,3,3,2,2,3,4,4,1,2,NA,NA,NA,5
5d11241d-86c8-43c0-73a3-d068ec5c9e90,52,1,1,7,Delaware,19805,Eastern Region,39.92059326,-75.18260193,1,3,5,1,5:00 AM,4,5,5,2:00 PM,5,5,5,9:00 PM,4,4,4,4,4,4,4,4,5,3,3,1,4,NA,NA,NA,2
5d112413-da11-4d6e-7c36-705fb3e13291,56,0,0,1,Georgia,31023,Southern Region,33.93490601,-84.39219666,3,1,4,1,3:00 AM,4,4,5,5:00 PM,4,4,5,6:00 PM,4,4,4,4,4,5,3,3,3,5,4,2,NA,9,NA,NA,6
5d11249f-59a6-af37-48ee-a20139a599f6,45,0,0,1,Alabama,35959,Southern Region,34.24169922,-85.6026001,3,3,5,0,1:00 AM,4,3,5,5:00 PM,5,5,5,8:00 PM,5,5,5,5,5,5,3,5,3,5,5,1,1,NA,NA,NA,1
5d11241d-32c0-f8f6-6f87-6fe904edfd74,43,0,1,1,California,93657,Western Region,36.60440063,-119.4378052,2,3,1,1,6:00 AM,5,3,3,5:00 PM,4,3,4,10:00 PM,5,3,3,3,4,5,3,5,3,2,4,NA,NA,NA,NA,NA,2
5d112423-386e-e004-c163-1372be5c20ad,66,0,0,2,New Jersey,8618,Eastern Region,40.21539307,-74.74669647,2,3,5,1,4:00 AM,4,4,4,4:00 PM,4,4,4,10:00 PM,4,4,4,1,1,4,4,1,4,5,5,1,2,NA,NA,NA,2
5d112495-8cab-4a2d-1086-03244469d1c7,40,0,0,1,Iowa,52803,Central Region,41.5749054,-90.60870361,1,1,5,1,9:00 AM,5,5,5,12:00 PM (noon),5,5,5,12:00 AM (midnight),5,5,5,4,1,5,4,5,4,3,5,1,3,NA,NA,NA,5
5d11247e-df66-14d3-daef-03003ecc9b57,40,0,0,2,Virginia,22902,Eastern Region,38.90339661,-76.98819733,1,1,5,1,7:00 AM,5,5,5,4:00 PM,5,5,5,8:00 PM,5,5,5,5,5,5,5,5,5,5,5,1,2,NA,NA,NA,2
5d11244c-a8a8-4d51-854e-195452e2052a,42,1,0,1,Texas,78414,Southern Region,29.82029724,-95.42559814,2,3,4,0,7:00 AM,4,4,4,1:00 PM,5,4,4,10:00 PM,5,4,4,5,4,4,4,4,1,4,4,1,2,NA,NA,NA,2
5d1124a1-ef01-c1f2-d84c-232f4eed759b,36,0,1,1,Florida,33311,Southern Region,25.85020447,-80.23670197,1,3,4,0,5:00 AM,2,1,1,12:00 PM (noon),3,1,1,10:00 PM,2,1,1,4,4,4,4,4,4,4,4,1,1,NA,NA,NA,2
5d1124a2-c25c-f41d-17c8-a3d5275c373e,59,0,0,2,New Jersey,8865,Eastern Region,40.707901,-75.15070343,2,1,5,1,6:00 AM,3,4,4,11:00 AM,4,4,4,9:00 PM,5,4,4,4,5,4,5,4,3,5,3,3,NA,NA,13,NA,7
5d1124ae-7846-2d87-839c-0f8eee064e4e,55,0,0,1,Florida,32216,Southern Region,30.28840637,-81.63610077,1,1,4,1,1:00 AM,2,2,3,11:00 AM,3,4,4,12:00 AM (midnight),2,2,3,3,4,3,4,2,3,4,5,2,NA,10,NA,NA,5
5d112497-12ae-8068-7ac3-7fdb59f48511,23,1,0,2,Iowa,52601,Central Region,41.55160522,-90.50170135,2,3,5,1,4:00 AM,2,4,5,2:00 PM,5,4,3,11:00 PM,5,3,4,5,4,5,4,5,3,4,4,2,NA,10,NA,NA,2
5d1124bc-d47e-f5eb-d12e-c7cce57992fd,29,0,0,1,California,93706,Western Region,33.87780762,-118.2136993,2,1,4,0,8:00 AM,5,4,5,11:00 AM,5,5,5,7:00 PM,5,5,5,1,4,4,4,2,3,3,4,2,NA,6,NA,NA,2
5d1124a3-c2ff-802e-c5e6-ae07eb2a570b,56,1,0,1,California,95843,Western Region,38.62260437,-121.388504,2,1,5,1,8:00 AM,4,4,2,2:00 PM,4,4,2,12:00 AM (midnight),3,2,1,4,2,2,3,1,3,4,4,3,NA,NA,14,NA,6
5d11249a-4e20-962c-670c-3f58bd4587a2,26,0,0,4,Texas,75094,Southern Region,33.02870178,-96.68260193,3,1,5,1,3:00 AM,4,4,4,2:00 PM,4,4,5,7:00 PM,4,5,5,5,5,5,5,5,5,5,5,2,NA,9,NA,NA,6
5d1124b8-2580-057e-c9ac-61ea977a0e76,60,0,0,1,Arizona,85711,Western Region,32.2460022,-110.9177017,1,1,NA,0,1:00 AM,5,5,5,10:00 AM,5,5,5,12:00 AM (midnight),5,5,5,5,5,5,5,5,5,5,5,2,NA,6,NA,NA,5
5d1124cb-f90b-8543-3ef6-da1e32c238a2,40,0,0,2,Pennsylvania,15132,Eastern Region,40.34779358,-79.86419678,2,1,5,0,5:00 AM,3,3,4,5:00 PM,4,4,4,10:00 PM,4,4,4,5,5,5,5,5,2,5,5,1,4,NA,NA,NA,2
5d112517-87f2-1805-2b07-1db56ef98cb9,37,1,0,2,Missouri,64133,Central Region,39.03529358,-94.46360016,1,3,4,1,7:00 AM,4,3,5,1:00 PM,3,3,4,7:00 PM,4,3,4,4,2,4,3,2,4,4,4,1,4,NA,NA,NA,5
5d112502-de14-1088-1cff-4f8c98efba6e,25,0,0,1,Pennsylvania,17044,Eastern Region,40.59939575,-77.57559967,2,2,5,1,5:00 AM,5,5,5,11:00 AM,5,5,5,8:00 PM,5,5,5,5,5,5,5,5,5,5,5,1,3,NA,NA,NA,2
5d1124b6-48dd-df55-6e2e-d27671c92cc9,36,0,0,1,Texas,75766,Southern Region,37.75100708,-97.8219986,3,1,5,0,9:00 AM,2,3,3,3:00 PM,2,3,3,11:00 PM,2,2,2,3,3,4,3,4,5,3,3,1,3,NA,NA,NA,2
5d1124c4-345a-d99a-e908-d5d801a1ac06,44,0,0,1,Florida,34669,Southern Region,28.30220032,-82.62640381,2,2,4,0,8:00 AM,3,3,4,11:00 AM,4,4,4,10:00 PM,4,4,4,5,5,1,4,2,5,5,1,2,NA,10,NA,NA,4
5d1124d8-1876-b273-4afc-b68c36eda631,55,1,0,2,New York,10941,Eastern Region,41.45350647,-74.47740173,2,3,5,1,4:00 AM,5,4,4,11:00 AM,5,4,5,9:00 PM,5,5,5,5,5,5,4,2,3,4,5,1,1,NA,NA,NA,2
5d11253d-89c5-1ea3-cd45-28e41dc66179,29,0,0,1,California,90001,Western Region,38.96350098,-76.96720123,2,1,4,0,9:00 AM,3,3,3,11:00 AM,3,3,3,12:00 AM (midnight),3,3,3,2,4,4,4,4,4,4,4,2,NA,8,NA,NA,6
5d11251a-7852-2515-0873-ca51346d7b92,72,0,0,2,North Carolina,27537,Eastern Region,36.36000061,-78.39060211,3,1,4,1,4:00 AM,4,4,4,11:00 AM,4,4,4,10:00 PM,4,4,4,4,4,4,4,3,3,4,1,1,3,NA,NA,NA,3
5d1124b3-0b7f-5d2f-fdce-6d332aa8633c,31,0,0,3,South Carolina,29403,Eastern Region,32.05430603,-81.04920197,1,4,4,1,3:00 AM,2,2,4,5:00 PM,3,1,3,6:00 PM,2,2,3,3,3,3,3,3,3,3,3,1,3,NA,NA,NA,4
5d112509-8b22-7b52-375f-acade15dc783,63,0,0,1,Missouri,63121,Central Region,38.66639709,-90.3219986,2,1,4,1,1:00 AM,1,1,1,12:00 PM (noon),3,1,2,8:00 PM,2,1,2,1,1,3,1,1,1,3,5,1,3,NA,NA,NA,2
5d11252b-bdcd-f0d7-d910-c8c6729fe28c,20,1,0,2,Georgia,31907,Southern Region,33.82290649,-84.35350037,1,1,5,1,3:00 AM,3,1,3,12:00 PM (noon),4,3,3,11:00 PM,2,2,2,2,3,4,2,2,3,3,3,3,NA,NA,15,NA,7
5d112536-16f8-bff3-669c-86bfeeb8f867,31,0,0,1,Georgia,30265,Southern Region,33.37080383,-84.81539917,2,1,4,1,9:00 AM,4,4,4,4:00 PM,5,5,4,8:00 PM,4,4,5,3,1,4,3,3,2,5,5,1,5,NA,NA,NA,7
5d1124f1-8d03-b549-f267-95edb99dd88b,55,0,0,1,Michigan,48082,Central Region,42.49409485,-82.89900208,3,6,4,1,7:00 AM,5,5,5,12:00 PM (noon),5,5,5,6:00 PM,5,5,5,3,3,3,3,3,5,3,4,1,2,NA,NA,NA,2
5d112542-1d7f-98aa-199b-e6b9d49c2c0c,30,0,0,2,Mississippi,39638,Southern Region,31.19030762,-90.9240036,3,3,3,0,1:00 AM,3,3,3,3:00 PM,3,2,2,12:00 AM (midnight),2,3,3,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,2
5d11251f-5dd5-202b-1dab-ea94f72ccdcc,57,0,0,1,New York,14760,Eastern Region,42.08210754,-78.4260025,3,1,5,1,5:00 AM,5,5,4,4:00 PM,5,5,4,9:00 PM,5,5,4,5,5,4,1,1,5,5,5,1,4,NA,NA,NA,2
5d112542-e3c0-555a-67d2-5bc6e43d006f,33,0,0,1,Washington,98338,Western Region,47.53640747,-122.2779999,3,1,3,0,4:00 AM,2,3,2,10:00 AM,4,2,2,8:00 PM,4,2,2,3,4,3,4,3,3,3,4,1,4,NA,NA,NA,2
5d112569-7d3b-4c3f-b536-ffea7e388819,51,0,0,1,Georgia,30669,Southern Region,34.52990723,-83.97979736,3,1,4,1,5:00 AM,5,5,5,5:00 PM,5,5,5,9:00 PM,5,5,5,3,4,3,4,1,1,5,1,1,1,NA,NA,NA,4
5d112544-673c-28d7-6c25-f089b38e8fdf,42,0,0,1,Washington,98902,Western Region,46.60209656,-120.5059052,3,1,4,0,2:00 AM,4,4,4,11:00 AM,5,5,5,12:00 AM (midnight),4,4,4,3,5,4,5,5,3,5,5,1,3,NA,NA,NA,1
5d112557-9637-55e6-e812-5a411b256489,62,0,0,1,North Carolina,27209,Eastern Region,34.62930298,-79.00830078,3,1,4,1,2:00 AM,3,4,4,2:00 PM,4,4,4,9:00 PM,4,4,4,4,3,5,3,1,1,5,4,1,3,NA,NA,NA,4
5d1125a9-b6cb-05a7-2227-70939be95eb1,28,0,0,1,New York,14522,Eastern Region,43.07839966,-77.33719635,3,4,4,0,8:00 AM,5,5,5,10:00 AM,5,5,5,12:00 AM (midnight),3,5,2,1,2,5,5,3,1,5,5,1,5,NA,NA,NA,4
5d1125ba-68ea-952f-053e-baaaa4e69a5d,34,0,0,1,Virginia,22203,Eastern Region,38.90910339,-77.02030182,1,3,4,0,7:00 AM,5,2,1,1:00 PM,5,3,1,11:00 PM,4,5,2,1,1,1,5,3,4,4,1,2,NA,9,NA,NA,8
5d112534-e4e7-49bf-3254-8434c894c7d7,54,1,0,1,Virginia,24260,Eastern Region,37.73959351,-79.35230255,3,1,4,1,6:00 AM,3,4,4,5:00 PM,3,3,3,7:00 PM,2,4,3,4,4,5,5,2,2,2,2,1,3,NA,NA,NA,1
5d1125b2-99b4-2080-7f43-e41d64fd53c3,23,0,0,1,Illinois,60463,Central Region,41.66239929,-87.85209656,2,1,5,1,9:00 AM,5,5,5,12:00 PM (noon),5,5,5,7:00 PM,5,5,5,1,1,5,5,5,1,5,5,3,NA,NA,12,NA,2
5d1125b1-c015-417e-509e-31008d4c3262,21,0,0,1,Alabama,36870,Southern Region,33.74850464,-84.38710022,3,1,5,1,4:00 AM,5,5,5,3:00 PM,5,5,5,10:00 PM,5,5,5,3,3,3,3,3,3,3,3,1,2,NA,NA,NA,1
5d1125c6-58f7-17d8-cac6-f54cf7012013,47,0,0,1,Illinois,60099,Central Region,42.39889526,-87.85540009,2,1,2,1,5:00 AM,3,5,4,2:00 PM,5,5,4,12:00 AM (midnight),3,5,4,4,3,4,2,3,3,5,5,1,1,NA,NA,NA,6
5d11259e-c8c9-76b3-7bcc-ed294797179e,29,0,0,4,California,91911,Western Region,32.63870239,-117.080101,2,2,5,0,1:00 AM,4,3,4,5:00 PM,4,4,4,11:00 PM,4,4,4,4,4,4,4,4,4,4,4,2,NA,7,NA,NA,6
5d1125fc-ad17-34e9-60a2-a723542fe1f9,36,0,0,1,New York,14216,Eastern Region,42.35620117,-71.06310272,1,1,3,1,9:00 AM,3,3,2,10:00 AM,3,4,2,9:00 PM,4,4,1,4,3,3,3,3,3,4,2,2,NA,9,NA,NA,4
5d112596-0878-db51-a92a-6592dc9cdc9a,34,0,0,1,Virginia,23314,Eastern Region,38.11050415,-76.78279877,3,4,5,1,6:00 AM,4,4,4,3:00 PM,4,4,4,10:00 PM,4,4,4,2,4,4,4,4,3,4,2,1,3,NA,NA,NA,2
5d11259e-2049-0c71-7ed1-5d1c9c8f1800,56,0,0,2,Tennessee,38106,Southern Region,35.10209656,-90.03299713,1,3,5,0,7:00 AM,3,3,3,4:00 PM,3,3,3,11:00 PM,3,3,3,4,4,4,4,4,4,4,4,1,2,NA,NA,NA,4
5d1125be-0690-9727-8f3a-f94a0f73e530,36,0,0,1,Illinois,62959,Central Region,37.72410583,-88.93009949,3,1,4,1,7:00 AM,4,5,4,5:00 PM,4,4,4,10:00 PM,4,4,4,4,4,4,3,3,3,3,4,3,NA,NA,13,NA,4
5d1125d6-c82b-096b-b2a5-cf7cec7ab73d,31,0,0,1,Pennsylvania,18104,Eastern Region,40.6026001,-75.46910095,2,1,4,1,1:00 AM,2,3,2,1:00 PM,3,3,3,11:00 PM,3,3,3,2,4,4,3,4,3,4,4,2,NA,8,NA,NA,3
5d1125b9-4ece-2f42-aa27-b4d5a8b0fd9f,24,1,0,2,Texas,77029,Southern Region,29.68760681,-95.30110168,2,3,5,1,6:00 AM,5,5,5,10:00 AM,5,5,5,10:00 PM,5,5,5,5,4,5,4,4,4,5,4,1,3,NA,NA,NA,2
5d1125a0-918d-4f39-a2f1-26dcd85ea661,35,0,0,1,Texas,77067,Southern Region,29.93589783,-95.40139771,1,2,3,1,1:00 AM,1,3,1,11:00 AM,4,3,3,6:00 PM,4,3,4,3,2,4,2,1,3,2,1,1,2,NA,NA,NA,4
5d1125a2-58df-65e0-81f9-740d9d84f483,28,0,0,2,Oklahoma,73507,Southern Region,39.04519653,-94.71890259,1,3,4,1,2:00 AM,3,4,3,1:00 PM,4,4,4,10:00 PM,4,4,4,4,4,4,4,4,3,4,3,1,2,NA,NA,NA,4
5d1125ce-5d53-ec41-4292-6a0d285d7427,55,0,0,1,Nebraska,68869,Central Region,40.75140381,-99.12909698,3,1,2,1,7:00 AM,4,4,4,5:00 PM,4,4,4,9:00 PM,4,4,4,3,4,4,1,1,1,3,4,1,5,NA,NA,NA,2
5d11264c-26a0-e37b-de22-a7ad80f5e262,42,1,0,2,Florida,32209,Southern Region,30.35839844,-81.69200134,1,1,4,1,4:00 AM,2,5,5,4:00 PM,5,5,5,8:00 PM,5,5,5,4,4,4,4,4,4,4,4,2,NA,6,NA,NA,4
5d112527-4024-3734-3f21-55c4008f1f4c,28,0,0,1,Kentucky,42539,Central Region,37.6875,-85.87470245,3,1,2,0,1:00 AM,1,3,2,10:00 AM,4,4,4,12:00 AM (midnight),1,2,2,4,4,3,3,3,3,4,4,1,4,NA,NA,NA,2
5d1125dc-13d4-8387-8b31-4775c32c76d6,38,0,0,2,Texas,77060,Southern Region,30.01060486,-95.44979858,1,3,4,1,2:00 AM,5,5,5,3:00 PM,3,5,5,6:00 PM,5,5,5,5,5,5,5,1,5,5,5,1,2,NA,NA,NA,2
5d11249a-17ed-246d-1ea3-9e95756010e9,36,0,0,1,Louisiana,70448,Southern Region,30.3585968,-90.05609894,2,1,3,0,5:00 AM,3,5,5,3:00 PM,4,3,3,12:00 AM (midnight),NA,NA,NA,3,2,3,4,3,3,2,3,NA,NA,NA,NA,NA,6
5d112563-5c63-a018-08ef-0be03cd3b914,34,0,0,1,Virginia,24540,Eastern Region,38.90950012,-77.04360199,2,1,5,1,5:00 AM,5,5,5,11:00 AM,5,5,5,6:00 PM,5,5,5,4,4,5,4,5,5,5,5,1,5,NA,NA,NA,4
5d1125bd-642b-32ee-0128-2a861753a568,51,1,0,2,Georgia,30813,Southern Region,33.72239685,-84.52050018,3,1,4,1,1:00 AM,4,5,5,3:00 PM,5,5,5,12:00 AM (midnight),5,5,5,5,5,5,5,5,5,5,1,2,NA,7,NA,NA,7
5d112733-d924-5e70-d489-fd2514f88df3,58,0,0,1,California,92582,Western Region,33.73379517,-116.9299011,2,1,4,0,7:00 AM,2,3,3,10:00 AM,3,3,3,8:00 PM,3,3,NA,2,3,5,2,2,2,5,4,1,4,NA,NA,NA,4
5d11260e-7c0c-2082-a1d5-62f7182d9ed0,56,0,0,1,California,96001,Western Region,40.5585022,-122.4138947,1,3,1,0,4:00 AM,1,5,1,11:00 AM,5,5,2,8:00 PM,4,5,1,2,4,5,1,1,1,4,1,2,NA,9,NA,NA,5
5d11274a-dfa1-c66a-50e8-a0e599a2115c,40,1,1,2,New York,10458,Eastern Region,40.86219788,-73.89019775,1,3,4,1,7:00 AM,4,4,4,11:00 AM,4,4,4,7:00 PM,4,5,4,4,4,4,4,5,5,4,5,3,NA,NA,14,NA,6
5d1127ad-080a-e1b8-1571-9a9c5a29a088,27,1,0,1,Kentucky,41001,Central Region,38.94059753,-84.39430237,3,4,4,1,8:00 AM,5,4,4,4:00 PM,4,4,3,11:00 PM,4,4,5,4,5,5,2,2,2,3,4,1,5,NA,NA,NA,4
5d1127e8-747f-5214-1e1a-def2e84558b5,39,1,0,1,Wisconsin,54301,Central Region,44.54580688,-88.10189819,2,2,4,1,2:00 AM,4,4,4,5:00 PM,5,5,5,12:00 AM (midnight),5,4,4,5,5,5,4,4,3,5,5,2,NA,8,NA,NA,6
5d11279d-59c6-8f9c-ddb5-92460cfa71ef,47,0,0,1,Tennessee,37620,Southern Region,39.29040527,-76.61219788,3,3,4,1,8:00 AM,4,3,4,1:00 PM,4,3,3,9:00 PM,4,3,3,4,4,3,2,2,2,3,4,1,1,NA,NA,NA,2
5d1127d3-1a82-3dcd-ac7d-d750c7d7d9de,28,0,0,1,Louisiana,70363,Southern Region,29.5933075,-90.75959778,1,1,4,1,6:00 AM,4,3,4,11:00 AM,3,3,2,10:00 PM,3,4,4,3,3,3,3,3,3,3,3,3,NA,NA,11,NA,5
5d1127a2-df21-0f86-2cf9-3962b2639132,20,0,0,2,Maryland,20774,Eastern Region,38.9190979,-76.78199768,2,4,3,1,1:00 AM,3,3,3,5:00 PM,4,4,4,8:00 PM,4,4,4,3,3,4,4,3,3,3,3,3,NA,NA,12,NA,2
5d1127c3-2516-7d4f-e411-694e62e80ac0,42,0,0,1,Illinois,62949,Central Region,37.76550293,-89.33170319,1,4,3,0,4:00 AM,3,3,3,10:00 AM,3,3,3,6:00 PM,3,3,3,3,3,3,3,3,3,3,3,1,1,NA,NA,NA,2
5d1127ba-8ce4-89ec-aee9-d2a058f288db,39,1,0,1,Florida,33463,Southern Region,33.72779846,-84.21430206,1,2,4,1,6:00 AM,3,4,4,11:00 AM,3,NA,4,7:00 PM,3,3,4,3,2,2,3,2,2,3,3,2,NA,8,NA,NA,6
5d1127bd-a9fd-56dc-7d76-63c13cbef59c,59,0,0,1,Arkansas,72034,Southern Region,35.08120728,-92.47219849,2,1,5,1,6:00 AM,4,3,3,2:00 PM,4,4,4,12:00 AM (midnight),3,3,3,3,5,4,4,4,3,5,5,1,5,NA,NA,NA,2
5d11280b-d9e3-795c-5bae-6aaa9d226965,33,0,0,1,Florida,33584,Southern Region,27.99220276,-82.28630066,1,1,3,1,8:00 AM,3,3,3,1:00 PM,5,4,4,8:00 PM,2,4,4,4,3,2,4,3,3,3,3,1,3,NA,NA,NA,2
5d1127ec-501d-8c46-3469-fe504da4e70d,39,1,0,2,Iowa,52806,Central Region,40.72749329,-84.08899689,1,3,4,1,6:00 AM,4,3,3,4:00 PM,4,3,3,6:00 PM,4,3,3,3,3,5,1,1,4,3,4,1,2,NA,NA,NA,2
5d1127d0-7759-7a40-4f1b-8ac55f516723,47,0,0,1,Illinois,60506,Central Region,41.76879883,-88.34049988,2,1,5,0,6:00 AM,4,4,4,12:00 PM (noon),4,4,4,11:00 PM,5,5,5,2,5,5,3,1,3,5,5,1,5,NA,NA,NA,6
5d11280e-4372-6882-277e-34cfa5e3b2ac,21,0,0,2,New York,10009,Eastern Region,40.73590088,-73.99040222,1,3,3,0,4:00 AM,3,3,3,2:00 PM,3,3,3,11:00 PM,3,3,3,1,1,5,1,5,4,1,3,1,1,NA,NA,NA,2
5d1127d7-1f68-a2aa-ea01-d9fa5db2aa3c,47,0,0,5,Texas,79603,Southern Region,32.46789551,-99.76190186,2,1,4,1,2:00 AM,1,4,2,1:00 PM,4,4,4,11:00 PM,NA,NA,NA,4,4,4,4,4,3,4,3,1,4,NA,NA,NA,4
5d11280d-545e-10bb-3753-043397c0d023,24,0,1,5,New York,10456,Eastern Region,40.82200623,-73.86000061,2,3,4,1,6:00 AM,3,4,1,3:00 PM,3,4,2,12:00 AM (midnight),1,3,1,4,4,4,5,4,3,3,3,1,5,NA,NA,NA,2
5d1127c5-04f9-7500-b03f-398691e3a3c4,23,0,0,1,Florida,34983,Southern Region,27.26210022,-80.38349915,1,3,4,0,4:00 AM,4,2,3,10:00 AM,4,1,3,7:00 PM,3,1,2,1,2,3,3,3,2,3,2,3,NA,NA,13,NA,2
5d1125e6-0a10-dee6-da58-545ae7e73c13,19,1,0,4,Illinois,60714,Central Region,33.86560059,-84.07250214,2,2,NA,1,4:00 AM,1,3,3,2:00 PM,1,3,2,9:00 PM,3,3,3,2,3,2,3,2,2,3,3,2,NA,7,NA,NA,4
oDtnHD95nJgrWaX-6XcZAQ**,67,1,0,1,Pennsylvania,19081,Eastern Region,39.9315033,-75.33450317,2,1,2,1,3:00 AM,3,4,3,4:00 PM,NA,NA,NA,7:00 PM,3,4,3,2,2,3,2,2,2,2,2,1,4,NA,NA,NA,4
oDtnHD95nJjgKXmB-TP3Uw**,64,0,0,1,Florida,33180,Southern Region,25.95620728,-80.18280029,1,2,5,1,6:00 AM,4,4,2,1:00 PM,4,4,3,8:00 PM,4,4,3,3,4,4,3,1,1,4,5,3,NA,NA,11,NA,6
oDtnHD95nJhAx4LE1vuPTw**,45,1,0,2,Alabama,36579,Southern Region,37.75100708,-97.8219986,3,1,3,1,4:00 AM,5,5,5,11:00 AM,5,5,5,10:00 PM,5,5,5,3,3,3,3,3,3,3,3,1,3,NA,NA,NA,2
oDtnHD95nJi4zTZyBXIZYQ**,64,0,0,1,Michigan,48076,Central Region,42.52189636,-83.25189972,2,1,3,0,7:00 AM,2,2,2,3:00 PM,3,3,3,9:00 PM,3,3,3,2,2,3,1,1,1,1,2,3,NA,NA,13,NA,6
oDtnHD95nJgn2OqJLNBcgg**,72,0,0,1,New Mexico,88007,Southern Region,37.75100708,-97.8219986,2,1,4,0,5:00 AM,2,3,4,5:00 PM,3,4,5,12:00 AM (midnight),1,4,4,3,2,3,2,1,4,3,4,4,NA,NA,NA,21,8
oDtnHD95nJiSR2v7z5dCoA**,71,0,0,1,Rhode Island,2907,Eastern Region,41.85409546,-71.43779755,1,1,4,0,2:00 AM,1,3,3,5:00 PM,3,3,3,12:00 AM (midnight),3,3,3,3,4,5,1,1,2,2,1,2,NA,6,NA,NA,3
oDtnHD95nJigUGkFCfJYLg**,75,1,0,1,Tennessee,37865,Southern Region,35.86999512,-83.74949646,3,1,3,1,6:00 AM,3,4,3,2:00 PM,3,3,3,11:00 PM,1,1,1,1,1,3,4,1,1,1,1,4,NA,NA,NA,18,6
oDtnHD95nJh4h8QcYOaC9Q**,70,0,0,1,Washington,98290,Western Region,47.86199951,-122.2532043,2,3,4,0,9:00 AM,1,5,5,4:00 PM,2,5,5,9:00 PM,3,5,5,3,4,4,4,1,4,2,5,1,3,NA,NA,NA,6
oDtnHD95nJg3E4U4RYIm3g**,52,0,0,1,Virginia,23451,Eastern Region,36.85580444,-76.0042038,2,2,NA,1,9:00 AM,3,3,3,1:00 PM,3,3,3,7:00 PM,3,3,3,3,3,3,3,3,3,3,3,1,4,NA,NA,NA,6
oDtnHD95nJg6M9ip3sY3Ig**,23,0,0,2,Texas,76119,Southern Region,29.45530701,-98.56770325,1,1,5,1,4:00 AM,4,5,5,10:00 AM,3,5,5,11:00 PM,4,4,5,3,5,4,3,4,4,5,3,1,3,NA,NA,NA,5
oDtnHD95nJgTtdWJjc6GeA**,55,0,1,1,Texas,78229,Southern Region,29.50419617,-98.56970215,1,3,4,1,5:00 AM,3,3,3,5:00 PM,3,3,3,11:00 PM,3,4,3,3,3,3,3,3,3,3,3,3,NA,NA,11,NA,6
oDtnHD95nJikuuoNPLBhtQ**,48,0,0,1,Michigan,48040,Central Region,42.99789429,-82.4571991,2,1,4,1,4:00 AM,1,3,1,11:00 AM,1,3,1,9:00 PM,3,4,4,4,4,5,4,2,3,3,5,3,NA,NA,12,NA,7
oDtnHD95nJi8jfR28_J4nA**,51,0,0,1,Arizona,85014,Western Region,33.4683075,-112.0549011,1,3,4,0,6:00 AM,4,4,3,11:00 AM,5,4,4,9:00 PM,3,3,2,3,5,5,5,4,2,4,4,1,4,NA,NA,NA,2
oDtnHD95nJhArZw1EL1MMw**,27,0,1,2,California,93711,Western Region,36.86129761,-119.7668991,2,3,3,1,2:00 AM,2,4,3,3:00 PM,3,4,4,9:00 PM,2,2,3,3,4,2,3,3,4,4,5,4,NA,NA,NA,19,4
