MapDate,WeatherForecastOffice,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20181225,ABQ,13.39,86.61,56.65,46.75,27.50,20.06,2018-12-25,2018-12-31,1
20181225,ABR,91.89,8.11,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,AFC,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,AFG,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,AJK,12.67,87.33,35.37,31.14,0.00,0.00,2018-12-25,2018-12-31,1
20181225,AKQ,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,ALY,99.96,0.04,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,AMA,29.76,70.24,4.76,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,APX,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,ARX,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,BGM,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,BIS,70.10,29.90,11.14,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,BMX,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,BOI,1.69,98.31,76.09,59.67,24.04,0.00,2018-12-25,2018-12-31,1
20181225,BOU,28.72,71.28,33.04,11.60,0.06,0.00,2018-12-25,2018-12-31,1
20181225,BOX,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,BRO,22.29,77.71,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,BTV,64.10,35.90,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,BUF,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,BYZ,99.87,0.13,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,CAE,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,CAR,86.02,13.98,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,CHS,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,CLE,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,CRP,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,CTP,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,CYS,79.61,20.39,11.84,6.35,0.00,0.00,2018-12-25,2018-12-31,1
20181225,DDC,88.24,11.76,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,DLH,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,DMX,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,DTX,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,DVN,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,EAX,90.32,9.68,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181225,EKA,0.00,100.00,100.00,6.02,0.00,0.00,2018-12-25,2018-12-31,1
20181225,EPZ,53.23,46.77,17.69,7.52,0.00,0.00,2018-12-25,2018-12-31,1
20181225,EWX,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
