MapDate,WeatherForecastOffice,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20061226,ABQ,32.13,67.87,8.63,0.43,0.00,0.00,2006-12-26,2007-01-01,1
20061226,ABR,0.00,100.00,36.08,28.74,0.44,0.00,2006-12-26,2007-01-01,1
20061226,AFC,70.15,29.85,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,AFG,71.65,28.35,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,AJK,82.01,17.99,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,AKQ,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,ALY,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,AMA,84.38,15.62,4.73,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,APX,64.68,35.32,0.84,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,ARX,64.76,35.24,2.17,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,BGM,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,BIS,0.00,100.00,88.36,29.29,2.94,0.00,2006-12-26,2007-01-01,1
20061226,BMX,54.67,45.33,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,BOI,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,BOU,34.04,65.96,31.40,7.70,0.04,0.00,2006-12-26,2007-01-01,1
20061226,BOX,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,BRO,48.50,51.50,1.85,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,BTV,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,BUF,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,BYZ,0.00,100.00,75.18,37.59,9.27,0.00,2006-12-26,2007-01-01,1
20061226,CAE,90.49,9.51,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,CAR,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,CHS,34.76,65.24,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,CLE,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,CRP,0.00,100.00,52.39,26.24,6.97,0.00,2006-12-26,2007-01-01,1
20061226,CTP,88.31,11.69,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,CYS,0.00,100.00,95.23,66.48,43.96,0.00,2006-12-26,2007-01-01,1
20061226,DDC,48.90,51.10,23.92,4.88,0.50,0.00,2006-12-26,2007-01-01,1
20061226,DLH,0.00,100.00,100.00,88.57,73.64,0.00,2006-12-26,2007-01-01,1
20061226,DMX,60.19,39.81,1.48,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,DTX,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,DVN,56.35,43.65,11.71,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,EAX,28.93,71.07,16.92,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,EKA,100.00,0.00,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,EPZ,63.42,36.58,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,EWX,0.00,100.00,94.38,91.32,78.50,27.86,2006-12-26,2007-01-01,1
20061226,FFC,10.48,89.52,0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,1
20061226,FGF,0.00,100.00,69.88,34.17,24.21,0.00,2006-12-26,2007-01-01,1
20061226,FGZ,0.31,99.69,79.12,45.08,6.83,0.00,2006-12-26,2007-01-01,1
20061226,FSD,0.00,100.00,4.84,0.01,0.00,0.00,2006-12-26,2007-01-01,1
20061226,FWD,0.00,100.00,97.81,75.77,10.19,0.00,2006-12-26,2007-01-01,1
20061226,GGW,30.93,69.07,19.88,1.19,0.00,0.00,2006-12-26,2007-01-01,1
