MapDate,WeatherForecastOffice,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20091229,ABQ,62.10,37.90,10.79,3.13,0.00,0.00,2009-12-29,2010-01-04,1
20091229,ABR,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,AFC,79.56,20.44,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,AFG,64.42,35.58,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,AJK,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,AKQ,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,ALY,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,AMA,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,APX,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,ARX,92.81,7.19,0.01,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BGM,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BIS,84.93,15.07,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BMX,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BOI,66.06,33.94,1.76,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BOU,96.06,3.94,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BOX,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BRO,65.76,34.24,24.87,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BTV,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BUF,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,BYZ,54.57,45.43,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,CAE,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,CAR,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,CHS,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,CLE,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,CRP,24.76,75.24,43.29,10.69,0.00,0.00,2009-12-29,2010-01-04,1
20091229,CTP,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,CYS,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20091229,DDC,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
