MapDate,WeatherForecastOffice,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20141230,ABQ,6.14,93.86,69.32,38.78,5.13,0.00,2014-12-30,2015-01-05,1
20141230,ABR,22.44,77.56,11.51,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,AFC,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,AFG,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,AJK,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,AKQ,81.38,18.62,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,ALY,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,AMA,0.00,100.00,100.00,77.56,37.28,2.19,2014-12-30,2015-01-05,1
20141230,APX,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,ARX,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BGM,79.83,20.17,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BIS,44.14,55.86,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BMX,71.55,28.45,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BOI,0.00,100.00,77.65,65.85,45.33,0.00,2014-12-30,2015-01-05,1
20141230,BOU,96.22,3.78,2.09,1.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BOX,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BRO,91.06,8.94,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BTV,83.17,16.83,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BUF,68.06,31.94,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,BYZ,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,CAE,89.22,10.78,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,CAR,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,CHS,98.83,1.17,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,CLE,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,CRP,64.98,35.02,15.11,4.16,0.00,0.00,2014-12-30,2015-01-05,1
20141230,CTP,54.56,45.44,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,CYS,99.83,0.17,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,DDC,0.00,100.00,73.11,47.25,8.24,0.00,2014-12-30,2015-01-05,1
20141230,DLH,40.73,59.27,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,DMX,99.79,0.21,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,DTX,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,DVN,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,EAX,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,EKA,0.00,100.00,92.20,89.90,87.35,0.00,2014-12-30,2015-01-05,1
20141230,EPZ,23.94,76.06,59.63,4.21,0.00,0.00,2014-12-30,2015-01-05,1
20141230,EWX,5.16,94.84,78.23,32.82,8.56,0.00,2014-12-30,2015-01-05,1
20141230,FFC,92.92,7.08,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,FGF,0.05,99.95,3.64,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,FGZ,0.00,100.00,86.96,44.60,4.06,0.00,2014-12-30,2015-01-05,1
20141230,FSD,10.94,89.06,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,FWD,5.98,94.02,75.45,60.72,29.28,11.42,2014-12-30,2015-01-05,1
20141230,GGW,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,GID,34.04,65.96,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,GJT,79.73,20.27,12.55,5.74,0.00,0.00,2014-12-30,2015-01-05,1
20141230,GLD,19.01,80.99,41.63,24.30,0.00,0.00,2014-12-30,2015-01-05,1
20141230,GRB,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,GRR,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,GSP,95.67,4.33,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,GYX,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,HFO,67.16,32.84,2.73,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,HGX,79.95,20.05,7.90,0.42,0.00,0.00,2014-12-30,2015-01-05,1
20141230,HNX,0.00,100.00,100.00,100.00,100.00,92.46,2014-12-30,2015-01-05,1
20141230,HUN,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
