MapDate,WeatherForecastOffice,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20021231,HNX,65.34,34.66,14.32,1.45,0.00,0.00,2002-12-31,2003-01-06,1
20021231,HUN,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,ICT,75.85,24.15,9.00,1.37,0.00,0.00,2002-12-31,2003-01-06,1
20021231,ILM,96.99,3.01,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,ILN,95.00,5.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,ILX,39.02,60.98,13.24,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,IND,84.25,15.75,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,IWX,1.93,98.07,68.44,27.71,0.00,0.00,2002-12-31,2003-01-06,1
20021231,JAN,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,JAX,71.13,28.87,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,JKL,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,KEY,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LBF,0.00,100.00,99.98,98.02,89.38,6.46,2002-12-31,2003-01-06,1
20021231,LCH,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LIX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LKN,0.00,100.00,100.00,100.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LMK,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LOT,0.00,100.00,83.71,10.02,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LOX,79.80,20.20,3.93,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LSX,53.08,46.92,13.75,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LUB,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LWX,91.28,8.72,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,LZK,86.28,13.72,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MAF,36.93,63.07,29.73,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MEG,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MFL,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MFR,73.17,26.83,14.91,2.21,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MHX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MKX,1.50,98.50,4.13,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MLB,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MOB,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MPX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MQT,45.65,54.35,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MRX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,MSO,0.00,100.00,99.99,77.05,14.88,0.00,2002-12-31,2003-01-06,1
20021231,MTR,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,OAX,0.00,100.00,71.59,8.64,0.00,0.00,2002-12-31,2003-01-06,1
20021231,OHX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,OKX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,OTX,0.00,100.00,15.05,2.53,0.00,0.00,2002-12-31,2003-01-06,1
20021231,OUN,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,PAH,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,PBZ,92.74,7.26,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,PDT,2.41,97.59,55.76,14.03,0.00,0.00,2002-12-31,2003-01-06,1
20021231,PHI,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,PIH,0.00,100.00,100.00,100.00,15.37,0.00,2002-12-31,2003-01-06,1
20021231,PQR,84.29,15.71,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,PSR,0.00,100.00,100.00,100.00,76.86,0.00,2002-12-31,2003-01-06,1
20021231,PUB,0.00,100.00,98.94,96.78,87.44,22.31,2002-12-31,2003-01-06,1
20021231,RAH,60.90,39.10,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,REV,17.17,82.83,59.12,40.15,0.00,0.00,2002-12-31,2003-01-06,1
20021231,RIW,0.00,100.00,100.00,100.00,78.19,20.74,2002-12-31,2003-01-06,1
20021231,RLX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,RNK,71.47,28.53,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,SEW,35.57,64.43,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,SGF,8.25,91.75,50.25,18.38,0.00,0.00,2002-12-31,2003-01-06,1
20021231,SGX,0.00,100.00,80.91,53.74,19.21,0.00,2002-12-31,2003-01-06,1
20021231,SHV,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,SJT,99.84,0.16,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,SJU,30.33,69.67,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,SLC,0.00,100.00,100.00,100.00,9.11,2.10,2002-12-31,2003-01-06,1
20021231,STO,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,TAE,90.71,9.29,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,TBW,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,TFX,0.00,100.00,81.36,51.54,28.52,0.00,2002-12-31,2003-01-06,1
20021231,TOP,4.13,95.87,78.32,15.19,0.00,0.00,2002-12-31,2003-01-06,1
20021231,TSA,75.29,24.71,0.37,0.00,0.00,0.00,2002-12-31,2003-01-06,1
20021231,TWC,0.00,100.00,100.00,64.28,3.96,0.00,2002-12-31,2003-01-06,1
20021231,UNR,0.00,100.00,100.00,100.00,62.24,0.00,2002-12-31,2003-01-06,1
20021231,VEF,0.00,100.00,99.95,98.21,59.53,0.00,2002-12-31,2003-01-06,1
20021224,ABQ,5.15,94.85,77.36,29.70,4.26,0.00,2002-12-24,2002-12-30,1
20021224,ABR,25.55,74.45,52.13,33.45,11.95,0.00,2002-12-24,2002-12-30,1
20021224,AFC,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,AFG,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,AJK,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,AKQ,65.46,34.54,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,ALY,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,AMA,78.30,21.70,1.34,0.01,0.00,0.00,2002-12-24,2002-12-30,1
20021224,APX,16.23,83.77,65.03,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,ARX,94.05,5.95,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,BGM,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,BIS,0.39,99.61,46.49,17.90,2.14,0.00,2002-12-24,2002-12-30,1
20021224,BMX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,BOI,0.00,100.00,100.00,100.00,4.50,0.00,2002-12-24,2002-12-30,1
20021224,BOU,0.00,100.00,100.00,100.00,38.84,0.00,2002-12-24,2002-12-30,1
20021224,BOX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,BRO,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,BTV,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,BUF,88.02,11.98,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,BYZ,0.00,100.00,100.00,100.00,81.52,0.00,2002-12-24,2002-12-30,1
20021224,CAE,3.98,96.02,29.28,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,CAR,44.85,55.15,22.98,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,CHS,37.34,62.66,0.48,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,CLE,1.05,98.95,23.15,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,CRP,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,CTP,96.21,3.79,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,CYS,0.00,100.00,100.00,100.00,97.78,0.00,2002-12-24,2002-12-30,1
20021224,DDC,48.09,51.91,28.99,15.48,0.00,0.00,2002-12-24,2002-12-30,1
20021224,DLH,46.28,53.72,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,DMX,61.15,38.85,14.07,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,DTX,0.00,100.00,100.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,DVN,19.43,80.57,42.93,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,EAX,0.00,100.00,100.00,55.04,0.00,0.00,2002-12-24,2002-12-30,1
20021224,EKA,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,EPZ,0.00,100.00,100.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,EWX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,FFC,39.81,60.19,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,FGF,93.05,6.95,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,FGZ,0.00,100.00,100.00,97.70,77.40,26.41,2002-12-24,2002-12-30,1
20021224,FSD,76.16,23.84,7.47,2.80,0.01,0.00,2002-12-24,2002-12-30,1
20021224,FWD,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,GGW,0.00,100.00,59.83,37.02,0.00,0.00,2002-12-24,2002-12-30,1
20021224,GID,0.00,100.00,100.00,92.18,42.02,6.19,2002-12-24,2002-12-30,1
20021224,GJT,0.00,100.00,100.00,100.00,89.56,1.50,2002-12-24,2002-12-30,1
20021224,GLD,0.00,100.00,100.00,100.00,22.65,1.01,2002-12-24,2002-12-30,1
20021224,GRB,97.53,2.47,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,GRR,0.00,100.00,73.58,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,GSP,26.45,73.55,2.42,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,GYX,94.35,5.65,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,HFO,59.86,40.14,5.76,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,HGX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,HNX,66.30,33.70,14.55,2.10,0.00,0.00,2002-12-24,2002-12-30,1
20021224,HUN,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,ICT,75.20,24.80,8.80,0.17,0.00,0.00,2002-12-24,2002-12-30,1
20021224,ILM,96.53,3.47,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,ILN,90.33,9.67,0.16,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,ILX,28.54,71.46,22.38,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,IND,74.73,25.27,0.18,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,IWX,0.49,99.51,86.39,33.87,0.00,0.00,2002-12-24,2002-12-30,1
20021224,JAN,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,JAX,63.80,36.20,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,JKL,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,KEY,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LBF,0.00,100.00,99.43,97.38,88.88,6.82,2002-12-24,2002-12-30,1
20021224,LCH,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LIX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LKN,0.00,100.00,100.00,100.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LMK,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LOT,0.00,100.00,84.60,10.27,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LOX,80.26,19.74,4.75,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LSX,49.30,50.70,15.33,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LUB,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LWX,86.40,13.60,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,LZK,68.13,31.87,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MAF,36.65,63.35,31.01,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MEG,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MFL,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MFR,28.60,71.40,30.68,9.78,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MHX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MKX,8.26,91.74,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MLB,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MOB,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MPX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MQT,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MRX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,MSO,0.00,100.00,100.00,77.45,7.27,0.00,2002-12-24,2002-12-30,1
20021224,MTR,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,OAX,2.11,97.89,46.06,1.68,0.00,0.00,2002-12-24,2002-12-30,1
20021224,OHX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,OKX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,OTX,0.00,100.00,46.16,3.22,0.00,0.00,2002-12-24,2002-12-30,1
20021224,OUN,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,PAH,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,PBZ,83.66,16.34,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,PDT,0.00,100.00,85.22,29.68,0.00,0.00,2002-12-24,2002-12-30,1
20021224,PHI,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,PIH,0.00,100.00,100.00,100.00,29.39,0.00,2002-12-24,2002-12-30,1
20021224,PQR,43.63,56.37,1.50,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,PSR,0.00,100.00,100.00,100.00,75.77,0.00,2002-12-24,2002-12-30,1
20021224,PUB,0.00,100.00,98.92,97.22,86.89,22.32,2002-12-24,2002-12-30,1
20021224,RAH,59.35,40.65,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,REV,14.83,85.17,60.41,40.95,0.00,0.00,2002-12-24,2002-12-30,1
20021224,RIW,0.00,100.00,100.00,100.00,78.13,20.99,2002-12-24,2002-12-30,1
20021224,RLX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,RNK,58.97,41.03,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,SEW,30.31,69.69,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,SGF,6.52,93.48,56.04,29.06,0.00,0.00,2002-12-24,2002-12-30,1
20021224,SGX,0.00,100.00,82.29,54.60,20.55,0.00,2002-12-24,2002-12-30,1
20021224,SHV,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,SJT,99.80,0.20,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,SJU,27.17,72.83,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,SLC,0.00,100.00,100.00,100.00,10.49,2.10,2002-12-24,2002-12-30,1
20021224,STO,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,TAE,93.42,6.58,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,TBW,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,TFX,0.00,100.00,73.08,51.31,21.92,0.00,2002-12-24,2002-12-30,1
20021224,TOP,5.57,94.43,78.36,5.53,0.00,0.00,2002-12-24,2002-12-30,1
20021224,TSA,58.09,41.91,0.38,0.00,0.00,0.00,2002-12-24,2002-12-30,1
20021224,TWC,0.00,100.00,100.00,63.10,2.35,0.00,2002-12-24,2002-12-30,1
20021224,UNR,0.00,100.00,100.00,100.00,61.81,0.00,2002-12-24,2002-12-30,1
20021224,VEF,0.00,100.00,99.98,98.28,61.27,0.00,2002-12-24,2002-12-30,1
20021217,ABQ,4.91,95.09,78.01,30.83,4.26,0.00,2002-12-17,2002-12-23,1
20021217,ABR,24.71,75.29,52.94,33.61,12.22,0.00,2002-12-17,2002-12-23,1
20021217,AFC,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,AFG,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,AJK,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,AKQ,62.44,37.56,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,ALY,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,AMA,77.50,22.50,1.77,0.07,0.00,0.00,2002-12-17,2002-12-23,1
20021217,APX,16.78,83.22,64.08,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,ARX,94.36,5.64,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,BGM,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,BIS,0.27,99.73,46.96,18.52,2.45,0.00,2002-12-17,2002-12-23,1
20021217,BMX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,BOI,0.00,100.00,100.00,100.00,3.98,0.00,2002-12-17,2002-12-23,1
20021217,BOU,0.00,100.00,100.00,100.00,38.85,0.00,2002-12-17,2002-12-23,1
20021217,BOX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,BRO,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,BTV,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,BUF,87.54,12.46,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,BYZ,0.00,100.00,100.00,100.00,81.52,0.00,2002-12-17,2002-12-23,1
20021217,CAE,5.29,94.71,31.95,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,CAR,32.31,67.69,24.64,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,CHS,37.50,62.50,0.19,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,CLE,0.83,99.17,21.55,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,CRP,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,CTP,96.00,4.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,CYS,0.00,100.00,100.00,100.00,98.31,0.20,2002-12-17,2002-12-23,1
20021217,DDC,46.27,53.73,31.55,16.91,0.00,0.00,2002-12-17,2002-12-23,1
20021217,DLH,47.02,52.98,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,DMX,60.67,39.33,11.75,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,DTX,0.00,100.00,100.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,DVN,19.52,80.48,42.16,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,EAX,0.00,100.00,100.00,54.07,0.00,0.00,2002-12-17,2002-12-23,1
20021217,EKA,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,EPZ,0.00,100.00,100.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,EWX,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,FFC,40.43,59.57,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,FGF,92.18,7.82,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,FGZ,0.00,100.00,100.00,97.87,78.18,26.28,2002-12-17,2002-12-23,1
20021217,FSD,75.08,24.92,10.37,3.89,0.12,0.00,2002-12-17,2002-12-23,1
20021217,FWD,100.00,0.00,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,GGW,0.00,100.00,58.63,36.16,0.00,0.00,2002-12-17,2002-12-23,1
20021217,GID,0.00,100.00,100.00,92.94,42.76,6.17,2002-12-17,2002-12-23,1
20021217,GJT,0.00,100.00,100.00,100.00,89.44,1.61,2002-12-17,2002-12-23,1
20021217,GLD,0.00,100.00,100.00,100.00,22.93,0.57,2002-12-17,2002-12-23,1
20021217,GRB,97.89,2.11,0.00,0.00,0.00,0.00,2002-12-17,2002-12-23,1
20021217,GRR,0.00,100.00,72.12,0.00,0.00,0.00,2002-12-17,2002-12-23,1
